date,time,epoch,moteid,temperature,humidity,light,voltage,datetime,temperature_anomaly,temperature_zscore,temperature_iqr,temperature_rolling,humidity_anomaly,humidity_zscore,humidity_iqr,humidity_rolling,light_anomaly,light_zscore,light_iqr,light_rolling,voltage_anomaly,voltage_zscore,voltage_iqr,voltage_rolling,is_anomaly
2004-03-23,15:21:13.679405,34370,1,65.4898,46.656,235.52,2.30202,2004-03-23 15:21:13.679405,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:21:31.062491,34371,1,64.8626,46.4921,235.52,2.30202,2004-03-23 15:21:31.062491,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:22:31.015149,34373,1,65.9014,46.2953,235.52,2.30202,2004-03-23 15:22:31.015149,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:23:30.356307,34375,1,65.725,46.4921,235.52,2.30202,2004-03-23 15:23:30.356307,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:24:35.869774,34377,1,65.3134,46.5905,235.52,2.30202,2004-03-23 15:24:35.869774,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:24:59.989657,34378,1,65.3624,46.7542,235.52,2.29313,2004-03-23 15:24:59.989657,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:26:00.607822,34380,1,65.5682,46.8851,235.52,2.30202,2004-03-23 15:26:00.607822,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:26:30.688473,34381,1,65.6564,46.7542,235.52,2.29313,2004-03-23 15:26:30.688473,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:27:00.628996,34382,1,65.6858,46.7215,235.52,2.29313,2004-03-23 15:27:00.628996,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:28:06.533528,34384,1,65.7446,46.5577,235.52,2.30202,2004-03-23 15:28:06.533528,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:28:30.615249,34385,1,65.4702,46.8197,235.52,2.30202,2004-03-23 15:28:30.615249,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:30:21.865871,34388,1,65.7838,46.6887,235.52,2.29313,2004-03-23 15:30:21.865871,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:30:31.154414,34389,1,65.97,46.6232,235.52,2.29313,2004-03-23 15:30:31.154414,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:31:13.027741,34390,1,65.8034,46.6232,235.52,2.29313,2004-03-23 15:31:13.027741,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:31:51.851901,34391,1,66.0092,46.6232,235.52,2.29313,2004-03-23 15:31:51.851901,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:33:00.228358,34394,1,66.117,46.6232,235.52,2.29313,2004-03-23 15:33:00.228358,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:33:51.231051,34395,1,66.019,46.4265,224.48,2.29313,2004-03-23 15:33:51.231051,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:34:01.965718,34396,1,66.2738,46.6232,235.52,2.30202,2004-03-23 15:34:01.965718,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:35:20.534485,34398,1,66.558,46.6232,224.48,2.29313,2004-03-23 15:35:20.534485,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:35:32.658767,34399,1,66.411,46.5249,224.48,2.29313,2004-03-23 15:35:32.658767,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:38:00.049875,34404,1,67.3616,46.656,224.48,2.30202,2004-03-23 15:38:00.049875,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:38:30.564689,34405,1,66.7442,46.2953,224.48,2.30202,2004-03-23 15:38:30.564689,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:43:44.727659,34415,1,67.1166,46.4265,217.12,2.30202,2004-03-23 15:43:44.727659,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:44:41.723722,34417,1,67.3714,46.6232,217.12,2.29313,2004-03-23 15:44:41.723722,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:46:02.87534,34420,1,67.4498,46.7215,217.12,2.29313,2004-03-23 15:46:02.875340,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:46:47.057899,34421,1,67.8026,46.8197,217.12,2.29313,2004-03-23 15:46:47.057899,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:47:18.616389,34422,1,67.6066,46.5905,217.12,2.29313,2004-03-23 15:47:18.616389,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:47:42.147374,34423,1,67.3812,46.4593,217.12,2.30202,2004-03-23 15:47:42.147374,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:48:00.202379,34424,1,67.1656,46.3609,217.12,2.29313,2004-03-23 15:48:00.202379,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:49:01.451362,34426,1,67.391,46.3281,217.12,2.29313,2004-03-23 15:49:01.451362,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:50:07.951513,34428,1,67.2636,46.164,217.12,2.29313,2004-03-23 15:50:07.951513,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:52:00.114455,34432,1,67.5086,46.7215,217.12,2.29313,2004-03-23 15:52:00.114455,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:53:02.959958,34434,1,67.6458,46.5577,217.12,2.29313,2004-03-23 15:53:02.959958,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:53:32.214382,34435,1,67.7144,46.7869,217.12,2.29313,2004-03-23 15:53:32.214382,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:55:38.652629,34439,1,67.881,47.0813,209.76,2.29313,2004-03-23 15:55:38.652629,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:56:02.636008,34440,1,67.9398,46.9505,209.76,2.29313,2004-03-23 15:56:02.636008,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:56:33.771906,34441,1,68.0182,46.8197,209.76,2.29313,2004-03-23 15:56:33.771906,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:57:01.906347,34442,1,67.8908,46.8197,209.76,2.29313,2004-03-23 15:57:01.906347,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:57:30.830834,34443,1,67.8614,46.5249,209.76,2.29313,2004-03-23 15:57:30.830834,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,15:58:30.955279,34445,1,67.93,46.6232,209.76,2.29313,2004-03-23 15:58:30.955279,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:00:21.059651,34448,1,68.371,46.9505,209.76,2.29313,2004-03-23 16:00:21.059651,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:00:37.952834,34449,1,68.077,46.9832,209.76,2.30202,2004-03-23 16:00:37.952834,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:01:30.5092,34451,1,68.0182,46.5249,209.76,2.30202,2004-03-23 16:01:30.509200,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:02:00.842412,34452,1,68.2436,46.5577,209.76,2.29313,2004-03-23 16:02:00.842412,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:02:30.19661,34453,1,68.2338,46.4593,209.76,2.29313,2004-03-23 16:02:30.196610,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:03:05.770423,34454,1,68.5082,46.3609,209.76,2.30202,2004-03-23 16:03:05.770423,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:03:31.064002,34455,1,68.4102,46.2953,209.76,2.29313,2004-03-23 16:03:31.064002,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:04:00.814512,34456,1,68.7238,46.4265,209.76,2.29313,2004-03-23 16:04:00.814512,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:04:31.034041,34457,1,68.42,46.5249,209.76,2.29313,2004-03-23 16:04:31.034041,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:05:00.232046,34458,1,68.6258,46.6887,209.76,2.29313,2004-03-23 16:05:00.232046,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:05:30.731314,34459,1,68.6062,46.7542,209.76,2.29313,2004-03-23 16:05:30.731314,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:06:01.123991,34460,1,68.5964,46.6232,209.76,2.29313,2004-03-23 16:06:01.123991,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:06:40.852606,34461,1,68.4494,46.7542,209.76,2.29313,2004-03-23 16:06:40.852606,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:07:01.021928,34462,1,68.9394,46.6887,209.76,2.30202,2004-03-23 16:07:01.021928,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:08:01.027591,34464,1,68.5278,47.0813,202.4,2.29313,2004-03-23 16:08:01.027591,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:08:30.770794,34465,1,68.4396,46.4593,202.4,2.30202,2004-03-23 16:08:30.770794,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:09:36.278598,34466,1,68.4298,46.7215,202.4,2.30202,2004-03-23 16:09:36.278598,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:10:00.959801,34468,1,68.714,46.5249,202.4,2.29313,2004-03-23 16:10:00.959801,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:10:48.971121,34469,1,68.7336,46.6232,202.4,2.29313,2004-03-23 16:10:48.971121,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:11:00.679847,34470,1,68.6356,46.8197,195.04,2.29313,2004-03-23 16:11:00.679847,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:11:30.990484,34471,1,68.7042,46.9505,202.4,2.29313,2004-03-23 16:11:30.990484,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:13:34.136737,34475,1,68.8316,46.6232,202.4,2.30202,2004-03-23 16:13:34.136737,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:14:00.786612,34476,1,68.8414,47.0159,202.4,2.29313,2004-03-23 16:14:00.786612,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:15:13.465894,34478,1,68.8414,47.5057,187.68,2.29313,2004-03-23 16:15:13.465894,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:15:30.811257,34479,1,69.351,46.5249,195.04,2.30202,2004-03-23 16:15:30.811257,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:16:03.681845,34480,1,70.2232,47.0813,195.04,2.29313,2004-03-23 16:16:03.681845,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:17:30.738532,34483,1,69.939,46.7869,187.68,2.30202,2004-03-23 16:17:30.738532,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:18:30.969391,34485,1,70.037,47.4079,187.68,2.29313,2004-03-23 16:18:30.969391,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:19:21.920639,34486,1,70.2134,47.2773,187.68,2.29313,2004-03-23 16:19:21.920639,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:19:30.130308,34487,1,69.7038,47.0813,195.04,2.29313,2004-03-23 16:19:30.130308,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:20:31.030771,34489,1,69.1746,47.31,187.68,2.30202,2004-03-23 16:20:31.030771,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:21:15.22617,34490,1,69.5666,47.4731,187.68,2.30202,2004-03-23 16:21:15.226170,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:21:58.063973,34491,1,69.6744,47.1467,187.68,2.29313,2004-03-23 16:21:58.063973,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:22:20.424764,34492,1,69.596,47.0813,195.04,2.29313,2004-03-23 16:22:20.424764,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:22:31.004919,34493,1,69.4588,47.6361,195.04,2.30202,2004-03-23 16:22:31.004919,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:23:31.997124,34495,1,69.5568,46.8524,195.04,2.29313,2004-03-23 16:23:31.997124,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:24:01.039267,34496,1,69.6646,47.9617,187.68,2.29313,2004-03-23 16:24:01.039267,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:24:37.469456,34497,1,69.9586,47.8966,195.04,2.29313,2004-03-23 16:24:37.469456,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:25:30.786292,34499,1,69.841,47.5383,195.04,2.29313,2004-03-23 16:25:30.786292,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:26:04.912391,34500,1,69.6744,47.3426,187.68,2.29313,2004-03-23 16:26:04.912391,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:26:30.255228,34501,1,70.0174,47.7013,187.68,2.29313,2004-03-23 16:26:30.255228,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:27:00.223418,34502,1,69.9488,47.0813,195.04,2.29313,2004-03-23 16:27:00.223418,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:27:34.005507,34503,1,69.6352,47.5383,195.04,2.29313,2004-03-23 16:27:34.005507,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:28:01.124233,34504,1,69.8802,47.6361,187.68,2.30202,2004-03-23 16:28:01.124233,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:28:42.32405,34505,1,70.5172,47.6687,187.68,2.29313,2004-03-23 16:28:42.324050,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:30:18.766305,34508,1,70.2722,47.6687,187.68,2.29313,2004-03-23 16:30:18.766305,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:30:43.18212,34509,1,70.331,47.5057,195.04,2.29313,2004-03-23 16:30:43.182120,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:32:15.968618,34512,1,70.5074,47.1793,187.68,2.29313,2004-03-23 16:32:15.968618,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:32:46.391438,34513,1,70.5074,47.5057,187.68,2.29313,2004-03-23 16:32:46.391438,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:33:11.086956,34514,1,70.6642,47.5383,187.68,2.29313,2004-03-23 16:33:11.086956,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:34:30.946626,34517,1,70.5466,47.6687,187.68,2.29313,2004-03-23 16:34:30.946626,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:35:38.119954,34519,1,70.8994,47.4731,187.68,2.29313,2004-03-23 16:35:38.119954,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:36:30.04474,34521,1,70.8602,47.0486,187.68,2.29313,2004-03-23 16:36:30.044740,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:37:30.619905,34523,1,70.8112,47.5057,187.68,2.29313,2004-03-23 16:37:30.619905,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:38:24.979462,34524,1,70.8014,47.4731,180.32,2.29313,2004-03-23 16:38:24.979462,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:38:30.74881,34525,1,70.5564,47.5057,180.32,2.29313,2004-03-23 16:38:30.748810,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:39:30.56238,34527,1,70.7622,47.6687,180.32,2.29313,2004-03-23 16:39:30.562380,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:40:35.352144,34529,1,71.2326,47.6035,172.96,2.29313,2004-03-23 16:40:35.352144,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:42:00.187721,34532,1,71.0072,47.3426,180.32,2.30202,2004-03-23 16:42:00.187721,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:42:41.16145,34533,1,71.2032,47.212,172.96,2.29313,2004-03-23 16:42:41.161450,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:44:31.060111,34537,1,71.311,47.2773,180.32,2.29313,2004-03-23 16:44:31.060111,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:45:38.021625,34538,1,71.0758,47.2773,172.96,2.29313,2004-03-23 16:45:38.021625,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:45:39.999655,34539,1,71.2914,47.4405,172.96,2.29313,2004-03-23 16:45:39.999655,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:46:00.964449,34540,1,71.5952,47.5383,172.96,2.29313,2004-03-23 16:46:00.964449,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:46:47.918786,34541,1,71.6638,47.4079,172.96,2.29313,2004-03-23 16:46:47.918786,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:47:30.506489,34543,1,71.703,47.212,172.96,2.29313,2004-03-23 16:47:30.506489,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:48:34.478692,34545,1,71.7618,47.799,172.96,2.29313,2004-03-23 16:48:34.478692,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:49:19.627855,34546,1,72.5164,47.5383,172.96,2.29313,2004-03-23 16:49:19.627855,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:51:41.727547,34551,1,71.8402,47.4405,165.6,2.29313,2004-03-23 16:51:41.727547,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:54:32.310742,34556,1,72.2616,47.799,165.6,2.29313,2004-03-23 16:54:32.310742,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:54:55.096639,34557,1,72.193,47.8641,165.6,2.29313,2004-03-23 16:54:55.096639,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:55:09.39202,34558,1,72.291,47.8315,165.6,2.30202,2004-03-23 16:55:09.392020,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:56:19.240178,34559,1,72.879,47.6361,165.6,2.30202,2004-03-23 16:56:19.240178,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:56:25.971206,34560,1,72.4282,47.6035,158.24,2.29313,2004-03-23 16:56:25.971206,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:56:49.937488,34561,1,72.6634,47.9617,165.6,2.29313,2004-03-23 16:56:49.937488,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:57:18.561679,34562,1,72.5262,48.5788,165.6,2.29313,2004-03-23 16:57:18.561679,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:57:30.776838,34563,1,72.7026,48.838,165.6,2.29313,2004-03-23 16:57:30.776838,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:58:07.83811,34564,1,72.4674,47.9292,165.6,2.30202,2004-03-23 16:58:07.838110,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:59:14.282353,34566,1,73.124,47.9292,165.6,2.30202,2004-03-23 16:59:14.282353,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,16:59:30.596553,34567,1,72.9574,47.8966,165.6,2.29313,2004-03-23 16:59:30.596553,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:01:46.168347,34571,1,73.1632,47.8641,165.6,2.29313,2004-03-23 17:01:46.168347,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:02:14.151365,34572,1,73.761,49.3554,165.6,2.29313,2004-03-23 17:02:14.151365,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2004-03-23,17:02:39.672771,34573,1,73.271,47.9942,158.24,2.29313,2004-03-23 17:02:39.672771,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:04:14.550672,34576,1,73.2808,48.1893,158.24,2.30202,2004-03-23 17:04:14.550672,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:04:31.181183,34577,1,73.2024,48.1243,158.24,2.30202,2004-03-23 17:04:31.181183,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:05:49.556712,34579,1,74.055,48.1568,158.24,2.29313,2004-03-23 17:05:49.556712,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:06:06.494477,34580,1,73.3592,47.799,158.24,2.29313,2004-03-23 17:06:06.494477,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:06:30.425268,34581,1,73.1926,48.2543,158.24,2.29313,2004-03-23 17:06:30.425268,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:07:49.764197,34583,1,73.1142,48.2543,150.88,2.30202,2004-03-23 17:07:49.764197,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:08:00.772502,34584,1,73.3102,47.8641,150.88,2.29313,2004-03-23 17:08:00.772502,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:08:42.22174,34585,1,73.9766,47.8966,150.88,2.29313,2004-03-23 17:08:42.221740,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:09:01.295818,34586,1,73.2612,47.9942,150.88,2.30202,2004-03-23 17:09:01.295818,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:09:41.443872,34587,1,73.7022,47.8641,150.88,2.29313,2004-03-23 17:09:41.443872,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:10:43.839769,34589,1,73.0554,49.3554,150.88,2.29313,2004-03-23 17:10:43.839769,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2004-03-23,17:11:40.348987,34591,1,73.222,48.4166,150.88,2.30202,2004-03-23 17:11:40.348987,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:12:31.201552,34593,1,73.124,48.1243,143.52,2.29313,2004-03-23 17:12:31.201552,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:13:40.984349,34595,1,73.6434,48.9027,143.52,2.29313,2004-03-23 17:13:40.984349,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:14:12.433103,34596,1,73.6042,47.799,143.52,2.29313,2004-03-23 17:14:12.433103,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:16:20.638461,34600,1,73.8982,48.5139,150.88,2.29313,2004-03-23 17:16:20.638461,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:16:37.941983,34601,1,73.9178,47.7338,143.52,2.30202,2004-03-23 17:16:37.941983,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:17:08.112823,34602,1,73.614,47.7338,143.52,2.30202,2004-03-23 17:17:08.112823,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:17:31.051061,34603,1,74.2804,47.4405,143.52,2.30202,2004-03-23 17:17:31.051061,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:18:38.170157,34605,1,73.8982,47.8315,136.16,2.29313,2004-03-23 17:18:38.170157,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:19:00.15755,34606,1,73.4964,47.0159,143.52,2.30202,2004-03-23 17:19:00.157550,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:19:34.607894,34607,1,73.6728,47.31,143.52,2.29313,2004-03-23 17:19:34.607894,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:20:07.61323,34608,1,73.9668,47.7338,143.52,2.30202,2004-03-23 17:20:07.613230,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:20:33.666022,34609,1,73.8198,47.5383,143.52,2.29313,2004-03-23 17:20:33.666022,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:21:12.465428,34610,1,74.6332,47.6035,143.52,2.29313,2004-03-23 17:21:12.465428,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:21:47.949327,34611,1,73.9766,47.799,136.16,2.30202,2004-03-23 17:21:47.949327,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:22:17.41591,34612,1,74.0158,47.4079,136.16,2.29313,2004-03-23 17:22:17.415910,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:22:31.289312,34613,1,74.4078,47.2773,136.16,2.29313,2004-03-23 17:22:31.289312,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:23:31.24585,34615,1,74.398,47.5709,136.16,2.30202,2004-03-23 17:23:31.245850,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:24:31.189124,34617,1,76.0444,47.799,136.16,2.29313,2004-03-23 17:24:31.189124,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-03-23,17:25:00.169575,34618,1,74.6234,47.7338,136.16,2.29313,2004-03-23 17:25:00.169575,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
